id	age	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
1142	55	no	yes	yes	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
1143	33	unknown	yes	no	cellular	aug	wed	3	999	0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
1144	36	no	no	no	cellular	apr	fri	3	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
1145	59	no	no	no	telephone	jun	mon	4	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
1146	34	no	no	no	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
1147	30	no	no	no	cellular	may	tue	2	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	no
1148	29	no	no	no	cellular	jul	thu	7	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
1149	34	no	no	no	cellular	may	mon	2	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
1150	47	unknown	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1150	47	unknown	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1151	41	no	yes	no	telephone	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.959	5228.1	no
1152	30	no	yes	no	cellular	jun	wed	1	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
1153	33	unknown	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1154	33	no	no	no	cellular	jul	tue	6	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
1155	33	no	unknown	unknown	cellular	may	fri	1	999	1	failure	-1.8	92.893	-46.2	1.25	5099.1	no
1156	59	no	yes	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1157	29	no	yes	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1158	36	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1158	36	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1159	41	unknown	yes	no	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
1160	55	unknown	no	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
1161	39	no	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1162	48	no	no	no	cellular	jul	wed	6	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
1163	56	no	yes	no	cellular	jul	fri	5	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
1164	63	no	yes	no	cellular	aug	tue	1	999	0	nonexistent	-2.9	92.201	-31.4	0.838	5076.2	no
1165	50	unknown	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
1166	42	unknown	yes	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1167	43	unknown	no	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
1168	32	no	yes	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1169	28	no	no	no	cellular	apr	mon	1	999	0	nonexistent	-1.8	93.075	-47.1	1.392	5099.1	no
1170	26	no	yes	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
1171	24	unknown	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
1172	38	no	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
1173	30	unknown	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1174	29	no	yes	no	cellular	may	fri	9	999	1	failure	-1.8	92.893	-46.2	1.25	5099.1	no
1174	29	no	yes	no	cellular	may	fri	9	999	1	failure	-1.8	92.893	-46.2	1.25	5099.1	no
1175	56	no	no	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
1176	36	no	yes	yes	telephone	jun	thu	3	999	0	nonexistent	1.4	94.465	-41.8	4.955	5228.1	yes
1177	33	unknown	yes	no	cellular	jul	tue	4	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
1178	47	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1179	50	unknown	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1180	41	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1181	54	no	no	yes	cellular	apr	thu	2	999	1	failure	-1.8	93.075	-47.1	1.41	5099.1	no
1182	32	no	unknown	unknown	telephone	apr	fri	3	999	0	nonexistent	-1.8	93.075	-47.1	1.479	5099.1	no
1183	38	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1184	34	no	yes	yes	cellular	nov	wed	2	6	1	success	-0.1	93.2	-42.0	4.12	5195.8	no
1185	34	no	no	no	cellular	may	tue	3	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
1186	55	no	yes	yes	cellular	nov	thu	3	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1187	31	no	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
1188	43	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1188	43	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1189	59	unknown	yes	no	cellular	jul	thu	9	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	yes
1190	53	no	unknown	unknown	cellular	apr	thu	2	999	2	failure	-1.8	93.749	-34.6	0.64	5008.7	yes
1190	53	no	unknown	unknown	cellular	apr	thu	2	999	2	failure	-1.8	93.749	-34.6	0.64	5008.7	yes
1191	56	no	no	no	cellular	sep	fri	1	999	2	failure	-3.4	92.379	-29.8	0.762	5017.5	no
1192	32	unknown	yes	no	telephone	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1193	36	unknown	yes	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
1194	42	no	no	no	telephone	may	wed	5	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1195	29	no	yes	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
1196	33	unknown	no	no	cellular	nov	thu	6	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1197	56	no	no	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
1198	31	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1199	34	no	yes	no	cellular	nov	wed	3	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
1200	33	no	yes	no	telephone	jun	fri	7	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1201	23	no	no	yes	cellular	may	thu	6	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
1202	26	unknown	yes	yes	telephone	jul	fri	3	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
1203	55	no	no	no	cellular	aug	mon	6	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
1204	47	no	yes	no	telephone	jun	fri	6	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1205	36	unknown	yes	no	telephone	jun	fri	5	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1205	36	unknown	yes	no	telephone	jun	fri	5	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1206	33	unknown	yes	yes	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
1207	60	unknown	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1208	49	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
1209	35	unknown	unknown	unknown	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
1210	47	no	no	no	cellular	jul	mon	1	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
1211	30	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1212	27	no	no	yes	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
1213	36	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
1214	46	no	no	no	cellular	may	mon	3	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
1215	30	no	no	yes	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	no
1216	88	no	yes	yes	cellular	mar	wed	2	999	0	nonexistent	-1.8	92.843	-50.0	1.663	5099.1	no
1217	45	unknown	no	no	telephone	may	mon	12	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1218	30	no	yes	yes	cellular	apr	thu	6	999	0	nonexistent	-1.8	93.075	-47.1	1.483	5099.1	no
1219	43	no	yes	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
1220	48	unknown	yes	yes	telephone	jul	mon	17	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1221	56	unknown	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1222	42	unknown	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1223	30	no	yes	yes	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1224	56	unknown	yes	no	telephone	jun	tue	5	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1225	35	no	unknown	unknown	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1226	39	unknown	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
1227	49	no	yes	no	telephone	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	no
1228	30	no	yes	no	cellular	may	fri	2	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	no
1229	39	no	no	no	telephone	jun	tue	9	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1229	39	no	no	no	telephone	jun	tue	9	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1230	32	no	yes	no	telephone	jul	thu	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1231	59	unknown	no	yes	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	yes
1232	38	no	unknown	unknown	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
1233	49	no	yes	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
1234	28	no	unknown	unknown	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
1235	39	no	yes	no	cellular	may	tue	4	3	1	success	-1.8	92.893	-46.2	1.291	5099.1	no
1236	37	no	unknown	unknown	cellular	oct	fri	1	999	0	nonexistent	-3.4	92.431	-26.9	0.73	5017.5	no
1237	51	no	yes	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1238	31	unknown	no	yes	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
1238	31	unknown	no	yes	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
1239	59	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
1240	46	no	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1241	36	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1242	28	no	no	no	telephone	jun	thu	5	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	yes
1243	31	no	yes	no	telephone	may	thu	4	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
1243	31	no	yes	no	telephone	may	thu	4	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
1244	26	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1245	36	unknown	yes	no	cellular	jul	mon	8	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
1246	50	no	yes	no	cellular	nov	thu	3	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1247	41	no	yes	no	cellular	apr	mon	1	999	0	nonexistent	-1.8	93.075	-47.1	1.466	5099.1	no
1248	50	no	no	no	cellular	jul	thu	7	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
1249	32	no	no	yes	cellular	may	wed	3	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
1250	56	no	no	no	cellular	apr	mon	3	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
1251	42	no	yes	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
1252	38	unknown	no	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1253	36	no	no	no	telephone	may	mon	5	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
1254	45	no	yes	no	telephone	jun	mon	8	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
1255	52	unknown	unknown	unknown	cellular	jul	thu	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1256	55	no	no	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1257	38	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
1258	71	no	yes	yes	cellular	oct	tue	1	6	1	success	-3.4	92.431	-26.9	0.728	5017.5	no
1259	22	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
1259	22	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
1260	30	no	no	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	yes
1261	78	no	yes	no	cellular	may	mon	2	3	2	failure	-1.8	92.893	-46.2	1.264	5099.1	no
1262	30	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
1262	30	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
1263	51	no	yes	no	cellular	apr	wed	2	999	0	nonexistent	-1.8	93.075	-47.1	1.372	5099.1	no
1264	35	no	unknown	unknown	cellular	aug	mon	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
1265	26	no	yes	no	cellular	nov	wed	2	999	0	nonexistent	-3.4	92.649	-30.1	0.716	5017.5	no
1266	34	no	no	no	telephone	jun	fri	14	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1267	49	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
1268	50	no	no	no	cellular	jul	thu	5	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1269	51	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1270	57	no	yes	no	cellular	aug	wed	1	999	1	failure	-2.9	92.201	-31.4	0.834	5076.2	no
1271	33	no	yes	no	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
1272	35	no	no	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1273	37	no	no	no	cellular	jul	thu	2	7	3	success	-1.7	94.215	-40.3	0.782	4991.6	yes
1274	39	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
1275	39	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1276	20	no	no	no	cellular	nov	wed	2	999	0	nonexistent	-3.4	92.649	-30.1	0.715	5017.5	no
1277	55	unknown	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1278	27	no	no	no	telephone	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.245	5195.8	no
1279	33	no	no	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
1280	24	unknown	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
1281	39	no	no	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
1282	55	no	yes	yes	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1283	35	no	no	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
1284	55	unknown	no	no	cellular	may	wed	4	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	yes
1285	42	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1286	50	no	no	no	cellular	nov	thu	4	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1287	39	no	yes	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
1288	40	no	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
1289	51	unknown	no	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1289	51	unknown	no	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1290	59	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1290	59	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1291	54	no	no	no	cellular	apr	mon	3	999	2	failure	-1.8	93.075	-47.1	1.405	5099.1	no
1292	42	unknown	yes	no	cellular	aug	thu	5	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
1293	33	no	yes	yes	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
1294	26	no	yes	yes	telephone	jun	tue	6	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1295	27	no	no	no	cellular	apr	mon	1	999	0	nonexistent	-1.8	93.075	-47.1	1.392	5099.1	no
1296	30	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1297	42	unknown	yes	no	cellular	nov	thu	3	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1298	53	no	unknown	unknown	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
1299	36	no	unknown	unknown	cellular	sep	wed	1	6	4	failure	-1.1	94.199	-37.5	0.876	4963.6	yes
1300	29	no	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1300	29	no	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1301	45	no	unknown	unknown	cellular	aug	fri	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1302	35	no	no	no	cellular	jul	fri	5	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
1303	33	unknown	yes	no	cellular	mar	tue	1	999	0	nonexistent	-1.8	92.843	-50.0	1.51	5099.1	no
1304	38	no	yes	no	cellular	aug	tue	11	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
1305	29	no	no	yes	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
1306	32	no	yes	yes	telephone	apr	mon	1	999	2	failure	-1.8	93.075	-47.1	1.405	5099.1	no
1307	34	no	unknown	unknown	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
1308	36	no	yes	no	cellular	dec	thu	1	999	0	nonexistent	-0.2	92.756	-45.9	3.329	5176.3	no
1309	51	no	no	no	telephone	jun	wed	17	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
1310	34	no	no	yes	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
1310	34	no	no	yes	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
1311	50	no	yes	yes	cellular	sep	wed	2	999	0	nonexistent	-3.4	92.379	-29.8	0.749	5017.5	no
1312	54	unknown	no	no	cellular	aug	thu	6	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1313	53	no	no	no	cellular	aug	thu	4	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
1314	52	no	no	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
1314	52	no	no	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
1315	71	no	no	no	cellular	sep	mon	1	999	0	nonexistent	-1.1	94.199	-37.5	0.879	4963.6	yes
1316	52	no	yes	yes	telephone	nov	mon	3	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
1317	53	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1318	36	no	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1319	43	no	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
1320	31	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
1321	58	no	no	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	yes
1322	46	no	no	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
1322	46	no	no	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
1323	38	unknown	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
1324	34	no	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
1325	37	unknown	yes	no	telephone	may	mon	3	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
1326	40	no	no	yes	cellular	jun	wed	4	999	0	nonexistent	-2.9	92.963	-40.8	1.244	5076.2	no
1327	42	no	no	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
1328	40	no	no	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1329	27	no	yes	no	telephone	jun	fri	13	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
1330	57	unknown	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1331	45	unknown	yes	no	cellular	apr	mon	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
1332	46	no	yes	yes	cellular	nov	wed	2	999	1	failure	-0.1	93.2	-42.0	4.12	5195.8	no
1333	47	no	yes	yes	cellular	jul	wed	3	999	2	failure	-1.7	94.215	-40.3	0.896	4991.6	no
1334	56	unknown	no	no	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1335	32	no	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1336	54	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1337	58	no	no	no	cellular	aug	fri	5	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1337	58	no	no	no	cellular	aug	fri	5	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1338	30	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1339	39	unknown	no	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
1340	41	unknown	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
1341	32	no	yes	no	cellular	aug	wed	4	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
1342	32	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1343	29	no	yes	yes	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1344	43	no	yes	no	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
1345	41	no	yes	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
1346	30	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
1346	30	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
1347	28	no	unknown	unknown	cellular	jul	thu	4	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
1348	35	no	yes	no	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
1349	44	no	yes	no	telephone	sep	thu	1	999	0	nonexistent	-1.1	94.199	-37.5	0.884	4963.6	no
1350	25	unknown	yes	no	cellular	jul	tue	4	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
1351	47	unknown	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
1352	32	no	yes	no	telephone	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.343	5195.8	yes
1353	26	no	no	no	cellular	jul	tue	1	999	1	failure	-1.7	94.215	-40.3	0.893	4991.6	no
1354	35	no	yes	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
1355	34	no	no	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
1356	57	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
1357	38	unknown	no	yes	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.334	5099.1	no
1358	33	no	yes	no	cellular	oct	mon	2	6	2	failure	-3.4	92.431	-26.9	0.731	5017.5	no
1359	32	no	no	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
1360	47	unknown	yes	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
1361	34	no	no	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
